,id,chipTime_16k,year,chipTime_21k,chipTime_32k,chipTime_42k,pace_16k,pace_21k,pace_32k,pace_change_16k_21k,pace_change_21k_32k,city_Baguio,city_Cagayan de Oro,city_Cebu,city_Davao,city_Iloilo-Bacolod,city_Manila,gender_Female,gender_Male,age_17 an,age_18-24,age_20-24,age_25-29,age_30-34,age_35-39,age_40-44,age_45-49,age_50-54,age_55-59,age_60-64,age_65-69,age_70+ M,age_70-74,age_75-79,age_U
1963,5067,6537.0,2025,8293.0,15150.0,,408.5625,393.0331753554502,473.4375,15.529324644549774,-80.40432464454977,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1964,1021,6260.0,2024,9196.0,15150.0,,391.25,435.82938388625587,473.4375,-44.57938388625587,-37.60811611374413,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1965,1919,7132.0,2024,9307.0,15150.0,20577.0,445.75,441.0900473933649,473.4375,4.659952606635102,-32.3474526066351,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1966,6580,6015.0,2025,8113.0,15152.0,,375.9375,384.50236966824644,473.5,-8.564869668246445,-88.99763033175356,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1967,16016,7423.0,2024,8970.0,15154.0,,463.9375,425.11848341232223,473.5625,38.819016587677766,-48.444016587677766,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1968,1627,6875.0,2024,9371.0,15155.0,16580.0,429.6875,444.1232227488151,473.59375,-14.435722748815124,-29.470527251184876,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1969,4217,5703.0,2025,8259.0,15157.0,,356.4375,391.42180094786727,473.65625,-34.98430094786727,-82.23444905213273,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1970,6033,6813.0,2025,8654.0,15157.0,,425.8125,410.1421800947867,473.65625,15.670319905213319,-63.51406990521332,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1971,2810,8207.0,2024,9748.0,15157.0,,512.9375,461.99052132701416,473.65625,50.946978672985836,-11.665728672985836,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1972,8742,6921.0,2024,8375.0,15159.0,,432.5625,396.9194312796208,473.71875,35.643068720379176,-76.79931872037918,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1973,5056,6580.0,2025,9281.0,15159.0,,411.25,439.85781990521326,473.71875,-28.607819905213262,-33.86093009478674,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1974,15401,7669.0,2024,10212.0,15159.0,24143.0,479.3125,483.9810426540284,473.71875,-4.668542654028386,10.262292654028386,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1975,8619,5874.0,2024,9574.0,15161.0,,367.125,453.74407582938386,473.78125,-86.61907582938386,-20.03717417061614,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1976,4865,6425.0,2025,8643.0,15163.0,,401.5625,409.6208530805687,473.84375,-8.05835308056868,-64.22289691943132,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1977,5042,6532.0,2025,9063.0,15163.0,,408.25,429.5260663507109,473.84375,-21.27606635071089,-44.31768364928911,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1978,962,6158.0,2024,8996.0,15172.0,,384.875,426.3507109004739,474.125,-41.47571090047393,-47.77428909952607,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1979,1020,6257.0,2024,9197.0,15176.0,,391.0625,435.8767772511848,474.25,-44.81427725118482,-38.37322274881518,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1980,3805,5035.0,2025,6923.0,15186.0,,314.6875,328.10426540284357,474.5625,-13.416765402843566,-146.45823459715643,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1981,1501,6584.0,2024,9216.0,15186.0,21242.0,411.5,436.7772511848341,474.5625,-25.277251184834086,-37.785248815165914,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1982,661,5944.0,2024,9544.0,15186.0,23780.0,371.5,452.32227488151653,474.5625,-80.82227488151653,-22.240225118483465,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1983,4438,6044.0,2025,8497.0,15188.0,,377.75,402.70142180094786,474.625,-24.951421800947855,-71.92357819905214,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1984,918,6188.0,2024,8862.0,15190.0,,386.75,420.0,474.6875,-33.25,-54.6875,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1985,939,6161.0,2024,9122.0,15192.0,19776.0,385.0625,432.32227488151653,474.75,-47.259774881516535,-42.427725118483465,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1986,3970,5324.0,2025,7268.0,15193.0,,332.75,344.4549763033175,474.78125,-11.704976303317494,-130.3262736966825,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1987,1266,6429.0,2024,8988.0,15196.0,23203.0,401.8125,425.9715639810426,474.875,-24.159063981042607,-48.90343601895739,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1988,633,5912.0,2024,11524.0,15197.0,23202.0,369.5,546.1611374407582,474.90625,-176.66113744075824,71.25488744075824,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1989,6155,7458.0,2025,9839.0,15201.0,,466.125,466.303317535545,475.03125,-0.1783175355449771,-8.727932464455023,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1990,5278,6760.0,2025,8323.0,15202.0,,422.5,394.4549763033175,475.0625,28.045023696682506,-80.6075236966825,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1991,507,5731.0,2024,8843.0,15202.0,,358.1875,419.0995260663507,475.0625,-60.91202606635068,-55.96297393364932,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1992,3990,5314.0,2025,7471.0,15203.0,,332.125,354.07582938388623,475.09375,-21.95082938388623,-121.01792061611377,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1993,6509,7712.0,2025,9462.0,15205.0,,482.0,448.43601895734594,475.15625,33.56398104265406,-26.720231042654063,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1994,1226,6459.0,2024,9557.0,15209.0,21409.0,403.6875,452.9383886255924,475.28125,-49.25088862559238,-22.34286137440762,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1995,4484,5509.0,2025,8046.0,15212.0,,344.3125,381.3270142180095,475.375,-37.01451421800948,-94.04798578199052,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1996,4524,6119.0,2025,9070.0,15216.0,,382.4375,429.85781990521326,475.5,-47.42031990521326,-45.64218009478674,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1997,304,5108.0,2024,6730.0,15218.0,,319.25,318.95734597156394,475.5625,0.29265402843606125,-156.60515402843606,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1998,4227,5662.0,2025,6976.0,15222.0,,353.875,330.6161137440758,475.6875,23.25888625592421,-145.0713862559242,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1999,5693,7104.0,2025,9242.0,15224.0,,444.0,438.0094786729858,475.75,5.990521327014221,-37.74052132701422,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2000,4904,6426.0,2025,8786.0,15226.0,,401.625,416.3981042654028,475.8125,-14.773104265402822,-59.41439573459718,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2001,1681,6894.0,2024,9186.0,15228.0,,430.875,435.3554502369668,475.875,-4.480450236966817,-40.51954976303318,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2002,15220,6556.0,2024,10327.0,15228.0,,409.75,489.43127962085305,475.875,-79.68127962085305,13.556279620853047,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2003,8822,7422.0,2024,8672.0,15231.0,,463.875,410.99526066350705,475.96875,52.879739336492946,-64.97348933649295,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2004,1546,6709.0,2024,9420.0,15231.0,,419.3125,446.4454976303317,475.96875,-27.132997630331715,-29.523252369668285,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2005,797,6124.0,2024,8771.0,15233.0,21002.0,382.75,415.6872037914692,476.03125,-32.93720379146919,-60.34404620853081,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2006,5472,6359.0,2025,8809.0,15233.0,,397.4375,417.4881516587677,476.03125,-20.05065165876772,-58.54309834123228,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2007,4323,5291.0,2025,8973.0,15233.0,,330.6875,425.260663507109,476.03125,-94.57316350710897,-50.77058649289103,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2008,1265,6398.0,2024,11420.0,15233.0,21006.0,399.875,541.2322274881516,476.03125,-141.35722748815158,65.20097748815158,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2009,4117,5541.0,2025,8098.0,15236.0,,346.3125,383.79146919431275,476.125,-37.478969194312754,-92.33353080568725,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2010,1162,6547.0,2024,9122.0,15237.0,20731.0,409.1875,432.32227488151653,476.15625,-23.134774881516535,-43.833975118483465,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2011,5777,6567.0,2025,8400.0,15239.0,,410.4375,398.10426540284357,476.21875,12.333234597156434,-78.11448459715643,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2012,6167,6922.0,2025,10021.0,15240.0,,432.625,474.9289099526066,476.25,-42.3039099526066,-1.3210900473933975,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2013,16151,8179.0,2024,9405.0,15244.0,,511.1875,445.7345971563981,476.375,65.45290284360192,-30.64040284360192,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2014,5829,7199.0,2025,9674.0,15244.0,,449.9375,458.48341232227483,476.375,-8.54591232227483,-17.89158767772517,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2015,2969,8446.0,2024,11402.0,15245.0,,527.875,540.3791469194313,476.40625,-12.504146919431264,63.972896919431264,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2016,4549,6113.0,2025,8350.0,15246.0,,382.0625,395.7345971563981,476.4375,-13.672097156398081,-80.70290284360192,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2017,25,3958.0,2024,10130.0,15246.0,19508.0,247.375,480.0947867298578,476.4375,-232.7197867298578,3.6572867298577876,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2018,4187,5690.0,2025,8097.0,15252.0,,355.625,383.74407582938386,476.625,-28.11907582938386,-92.88092417061614,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2019,5420,6223.0,2025,8518.0,15252.0,,388.9375,403.69668246445497,476.625,-14.759182464454966,-72.92831753554503,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2020,2205,7442.0,2024,9963.0,15252.0,,465.125,472.18009478672985,476.625,-7.055094786729853,-4.444905213270147,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2021,14247,9181.0,2024,10548.0,15253.0,,573.8125,499.90521327014216,476.65625,73.90728672985784,23.248963270142156,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2022,4042,5421.0,2025,7201.0,15254.0,,338.8125,341.27962085308053,476.6875,-2.46712085308053,-135.40787914691947,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2023,1540,6685.0,2024,8786.0,15255.0,,417.8125,416.3981042654028,476.71875,1.4143957345971785,-60.32064573459718,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2024,5554,6376.0,2025,9300.0,15258.0,,398.5,440.7582938388625,476.8125,-42.25829383886253,-36.05420616113747,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025,4002,5411.0,2025,7876.0,15262.0,,338.1875,373.27014218009475,476.9375,-35.08264218009475,-103.66735781990525,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2026,3953,5316.0,2025,10464.0,15264.0,,332.25,495.9241706161137,477.0,-163.6741706161137,18.924170616113713,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2027,1067,6191.0,2024,8709.0,15267.0,20681.0,386.9375,412.74881516587675,477.09375,-25.81131516587675,-64.34493483412325,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2028,372,5481.0,2024,7094.0,15270.0,,342.5625,336.2085308056872,477.1875,6.3539691943128105,-140.9789691943128,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2029,1738,6960.0,2024,10230.0,15273.0,23622.0,435.0,484.83412322274876,477.28125,-49.83412322274876,7.552873222748758,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2030,4094,5603.0,2025,7609.0,15277.0,,350.1875,360.6161137440758,477.40625,-10.42861374407579,-116.79013625592421,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2031,4711,6349.0,2025,8091.0,15277.0,,396.8125,383.4597156398104,477.40625,13.352784360189617,-93.94653436018962,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2032,4785,5728.0,2025,8272.0,15277.0,,358.0,392.0379146919431,477.40625,-34.037914691943115,-85.36833530805688,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2033,7037,6390.0,2025,8638.0,15277.0,,399.375,409.38388625592415,477.40625,-10.008886255924153,-68.02236374407585,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2034,1531,6848.0,2024,9202.0,15280.0,20525.0,428.0,436.11374407582935,477.5,-8.113744075829345,-41.386255924170655,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2035,15302,7117.0,2024,10119.0,15281.0,,444.8125,479.5734597156398,477.53125,-34.760959715639785,2.0422097156397854,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2036,5233,6127.0,2025,8555.0,15284.0,,382.9375,405.4502369668246,477.625,-22.512736966824605,-72.1747630331754,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2037,5007,6429.0,2025,9115.0,15284.0,,401.8125,431.99052132701416,477.625,-30.178021327014164,-45.634478672985836,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2038,15405,7701.0,2024,10103.0,15286.0,,481.3125,478.8151658767772,477.6875,2.4973341232227995,1.1276658767772005,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2039,4775,6311.0,2025,8756.0,15288.0,,394.4375,414.9763033175355,477.75,-20.538803317535496,-62.773696682464504,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2040,625,5927.0,2024,13415.0,15288.0,,370.4375,635.781990521327,477.75,-265.344490521327,158.03199052132697,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2041,4100,5016.0,2025,6996.0,15289.0,,313.5,331.563981042654,477.78125,-18.063981042654007,-146.217268957346,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2042,792,5908.0,2024,7602.0,15292.0,19614.0,369.25,360.2843601895734,477.875,8.96563981042658,-117.59063981042658,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2043,4708,6146.0,2025,8764.0,15293.0,,384.125,415.3554502369668,477.90625,-31.230450236966817,-62.55079976303318,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2044,5478,6783.0,2025,8548.0,15294.0,,423.9375,405.11848341232223,477.9375,18.819016587677766,-72.81901658767777,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2045,5942,6591.0,2025,8645.0,15294.0,,411.9375,409.7156398104265,477.9375,2.2218601895734764,-68.22186018957348,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2046,5145,6673.0,2025,8880.0,15294.0,,417.0625,420.8530805687204,477.9375,-3.7905805687203724,-57.08441943127963,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2047,4795,5829.0,2025,8270.0,15295.0,,364.3125,391.94312796208527,477.96875,-27.63062796208527,-86.02562203791473,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2048,2860,8103.0,2024,10520.0,15295.0,,506.4375,498.5781990521327,477.96875,7.859300947867325,20.609449052132675,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2049,15872,6729.0,2024,8748.0,15296.0,22887.0,420.5625,414.59715639810423,478.0,5.965343601895768,-63.40284360189577,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2050,1448,6584.0,2024,12521.0,15296.0,26256.0,411.5,593.4123222748815,478.0,-181.9123222748815,115.41232227488149,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2051,2176,7372.0,2024,9490.0,15298.0,20542.0,460.75,449.7630331753554,478.0625,10.986966824644583,-28.299466824644583,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2052,3711,4612.0,2025,6492.0,15300.0,,288.25,307.6777251184834,478.125,-19.42772511848341,-170.4472748815166,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2053,15186,6345.0,2024,10295.0,15300.0,26088.0,396.5625,487.91469194312793,478.125,-91.35219194312793,9.789691943127934,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2054,274,5317.0,2024,7613.0,15302.0,17294.0,332.3125,360.8056872037914,478.1875,-28.493187203791422,-117.38181279620858,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2055,15931,6942.0,2024,9569.0,15302.0,20642.0,433.875,453.50710900473933,478.1875,-19.632109004739334,-24.680390995260666,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2056,15490,8490.0,2024,10565.0,15302.0,,530.625,500.71090047393363,478.1875,29.914099526066366,22.523400473933634,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2057,6614,7270.0,2025,9343.0,15304.0,,454.375,442.79620853080564,478.25,11.578791469194357,-35.45379146919436,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2058,5295,6695.0,2025,8326.0,15305.0,,418.4375,394.59715639810423,478.28125,23.840343601895768,-83.68409360189577,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2059,1362,6600.0,2024,9298.0,15306.0,,412.5,440.6635071090047,478.3125,-28.163507109004684,-37.648992890995316,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2060,1094,6130.0,2024,7934.0,15309.0,,383.125,376.01895734597156,478.40625,7.1060426540284425,-102.38729265402844,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2061,4558,6001.0,2025,9226.0,15312.0,,375.0625,437.2511848341232,478.5,-62.188684834123194,-41.248815165876806,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2062,1356,6636.0,2024,8996.0,15313.0,20021.0,414.75,426.3507109004739,478.53125,-11.600710900473928,-52.18053909952607,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2063,8943,9181.0,2024,10767.0,15315.0,21228.0,573.8125,510.2843601895734,478.59375,63.52813981042658,31.69061018957342,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2064,5888,6693.0,2025,13059.0,15315.0,,418.3125,618.909952606635,478.59375,-200.597452606635,140.316202606635,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2065,15184,6323.0,2024,10879.0,15316.0,,395.1875,515.5924170616113,478.625,-120.40491706161129,36.967417061611286,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2066,4215,5162.0,2025,13062.0,15317.0,,322.625,619.0521327014218,478.65625,-296.4271327014218,140.39588270142178,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2067,726,5927.0,2024,8650.0,15322.0,27414.0,370.4375,409.95260663507105,478.8125,-39.51510663507105,-68.85989336492895,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2068,6315,7396.0,2025,8853.0,15324.0,,462.25,419.5734597156398,478.875,42.676540284360215,-59.301540284360215,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2069,6042,6735.0,2025,8925.0,15324.0,,420.9375,422.9857819905213,478.875,-2.048281990521275,-55.889218009478725,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2070,4834,6420.0,2025,8257.0,15328.0,,401.25,391.3270142180094,479.0,9.922985781990576,-87.67298578199058,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2071,2433,7979.0,2024,10374.0,15328.0,20702.0,498.6875,491.6587677725118,479.0,7.028732227488206,12.658767772511794,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2072,717,5916.0,2024,8121.0,15330.0,21470.0,369.75,384.8815165876777,479.0625,-15.131516587677709,-94.18098341232229,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2073,1433,6711.0,2024,10047.0,15333.0,,419.4375,476.16113744075824,479.15625,-56.72363744075824,-2.995112559241761,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2074,8721,6726.0,2024,8369.0,15334.0,,420.375,396.63507109004735,479.1875,23.739928909952653,-82.55242890995265,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2075,4449,6062.0,2025,8365.0,15336.0,,378.875,396.4454976303317,479.25,-17.570497630331715,-82.80450236966828,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2076,15956,7075.0,2024,9154.0,15336.0,24913.0,442.1875,433.8388625592417,479.25,8.348637440758296,-45.411137440758296,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2077,750,6082.0,2024,9252.0,15336.0,23239.0,380.125,438.48341232227483,479.25,-58.35841232227483,-40.76658767772517,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2078,1158,6482.0,2024,8315.0,15339.0,19940.0,405.125,394.07582938388623,479.34375,11.04917061611377,-85.26792061611377,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2079,4488,6109.0,2025,8148.0,15340.0,,381.8125,386.1611374407583,479.375,-4.348637440758296,-93.2138625592417,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2080,16130,8033.0,2024,9858.0,15341.0,,502.0625,467.2037914691943,479.40625,34.8587085308057,-12.2024585308057,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2081,2854,8395.0,2024,11346.0,15346.0,,524.6875,537.7251184834123,479.5625,-13.037618483412302,58.1626184834123,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2082,6068,6601.0,2025,8803.0,15348.0,,412.5625,417.2037914691943,479.625,-4.6412914691943,-62.4212085308057,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2083,907,6146.0,2024,8827.0,15348.0,21245.0,384.125,418.34123222748815,479.625,-34.21623222748815,-61.28376777251185,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2084,4965,6428.0,2025,8611.0,15356.0,,401.75,408.10426540284357,479.875,-6.354265402843566,-71.77073459715643,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2085,916,6127.0,2024,9806.0,15357.0,26160.0,382.9375,464.73933649289097,479.90625,-81.80183649289097,-15.16691350710903,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2086,4116,5613.0,2025,7614.0,15358.0,,350.8125,360.8530805687204,479.9375,-10.040580568720372,-119.08441943127963,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2087,686,5976.0,2024,8461.0,15365.0,,373.5,400.99526066350705,480.15625,-27.495260663507054,-79.16098933649295,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2088,15848,6539.0,2024,12462.0,15366.0,22630.0,408.6875,590.6161137440757,480.1875,-181.92861374407573,110.42861374407573,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
